query_size,query_idx,tau,payload_size,correct
3,37,8,0,0
3,38,8,0,0
3,39,8,0,0
3,0,9,0,0
3,1,9,0,0
3,2,9,14,1
3,3,9,0,0
3,4,9,0,0
3,5,9,0,0
3,6,9,0,0
3,7,9,0,0
3,8,9,0,0
3,9,9,0,0
3,10,9,0,0
3,11,9,0,0
3,12,9,26,1
3,13,9,0,0
3,14,9,0,0
3,15,9,0,0
3,16,9,0,0
3,17,9,0,0
3,18,9,0,0
3,19,9,0,0
3,20,9,0,0
3,21,9,0,0
3,22,9,0,0
3,23,9,0,0
3,24,9,0,0
3,25,9,13,1
3,26,9,20,1
3,27,9,0,0
3,28,9,0,0
3,29,9,68,1
3,30,9,0,0
3,31,9,0,0
3,32,9,0,0
3,33,9,0,0
3,34,9,0,0
3,35,9,0,0
3,36,9,6,0
3,37,9,0,0
3,38,9,0,0
3,39,9,0,0
3,0,10,0,0
3,1,10,0,0
3,2,10,14,1
3,3,10,0,0
3,4,10,0,0
3,5,10,0,0
3,6,10,0,0
3,7,10,0,0
3,8,10,0,0
3,9,10,0,0
3,10,10,0,0
3,11,10,0,0
3,12,10,0,0
3,13,10,0,0
3,14,10,0,0
3,15,10,0,0
3,16,10,0,0
3,17,10,0,0
3,18,10,0,0
3,19,10,0,0
3,20,10,0,0
3,21,10,0,0
3,22,10,0,0
3,23,10,0,0
3,24,10,0,0
3,25,10,0,0
3,26,10,20,1
3,27,10,0,0
3,28,10,0,0
3,29,10,0,0
3,30,10,0,0
3,31,10,0,0
3,32,10,0,0
3,33,10,0,0
3,34,10,0,0
3,35,10,0,0
3,36,10,6,0
3,37,10,0,0
3,38,10,0,0
3,39,10,0,0
3.0,0,5.5,83,1
3.0,1,5.5,18,1
3.0,2,5.5,53,1
3.0,3,5.5,72,1
3.0,4,5.5,25,1
3.0,5,5.5,29,1
3.0,6,5.5,41,1
3.0,7,5.5,14,1
3.0,8,5.5,42,1
3.0,9,5.5,22,1
3.0,10,5.5,11,1
3.0,11,5.5,17,1
3.0,12,5.5,49,1
3.0,13,5.5,23,1
3.0,14,5.5,56,1
3.0,15,5.5,47,1
3.0,16,5.5,24,1
3.0,17,5.5,49,1
3.0,18,5.5,17,1
3.0,19,5.5,14,1
3.0,20,5.5,120,0
3.0,21,5.5,10,1
3.0,22,5.5,27,1
3.0,23,5.5,63,1
3.0,24,5.5,50,1
3.0,25,5.5,19,1
3.0,26,5.5,44,1
3.0,27,5.5,29,1
3.0,28,5.5,18,1
3.0,29,5.5,295,0
3.0,30,5.5,34,1
3.0,31,5.5,42,1
3.0,32,5.5,29,1
3.0,33,5.5,24,1
3.0,34,5.5,44,0
3.0,35,5.5,102,1
3.0,36,5.5,25,1
3.0,37,5.5,48,1
3.0,38,5.5,18,1
3.0,39,5.5,41,1
3.0,0,6.5,57,0
3.0,1,6.5,0,0
3.0,2,6.5,14,1
3.0,3,6.5,23,1
3.0,4,6.5,0,0
3.0,5,6.5,0,0
3.0,6,6.5,1,1
3.0,7,6.5,0,0
3.0,8,6.5,0,0
3.0,9,6.5,1,1
3.0,10,6.5,0,0
3.0,11,6.5,1,1
3.0,12,6.5,26,1
3.0,13,6.5,0,0
3.0,14,6.5,1,1
3.0,15,6.5,0,0
3.0,16,6.5,0,0
3.0,17,6.5,0,0
3.0,18,6.5,1,1
3.0,19,6.5,0,0
3.0,20,6.5,23,1
